geography,count,total,industryName,id
E07000129,741,51443,"Electricity, gas, steam and air conditioning supply",1466
E07000129,333,51443,"Water supply; Sewerage, Waste management and Remediation activities",1467
E07000129,5731,51443,Construction,1468
E07000129,9159,51443,Wholesale and retail trade; repair of motor vehicles and motorcycles,1469
E07000129,2459,51443,Transport and storage,1470
E07000129,1721,51443,Accommodation and food service activities,1471
E07000129,1463,51443,Information and communication,1472
E07000129,1686,51443,Financial and insurance activities,1473
E07000129,538,51443,Real estate activities,1474
E07000129,2538,51443,"Professional, scientific and technical activities",1475
E07000129,2163,51443,Administrative and support service activities,1476
E07000129,3068,51443,Public administration and defence; compulsory social security,1477
E07000129,5545,51443,Education,1478
E07000129,7063,51443,Human health and social work activities,1479
E07000130,470,84801,"Agriculture, Forestry and fishing",1480
E07000130,221,84801,Mining and quarrying,1481
E07000130,8602,84801,Manufacturing,1482
E07000130,726,84801,"Electricity, gas, steam and air conditioning supply",1483
E07000130,476,84801,"Water supply; Sewerage, Waste management and Remediation activities",1484
E07000130,7595,84801,Construction,1485
E07000130,14240,84801,Wholesale and retail trade; repair of motor vehicles and motorcycles,1486
E07000130,4012,84801,Transport and storage,1487
E07000130,3604,84801,Accommodation and food service activities,1488
E07000130,2706,84801,Information and communication,1489
E07000130,2083,84801,Financial and insurance activities,1490
E07000130,953,84801,Real estate activities,1491
E07000130,4666,84801,"Professional, scientific and technical activities",1492
E07000130,3811,84801,Administrative and support service activities,1493
E07000130,4358,84801,Public administration and defence; compulsory social security,1494
E07000130,11843,84801,Education,1495
E07000130,10731,84801,Human health and social work activities,1496
E07000131,982,48777,"Agriculture, Forestry and fishing",1497
E07000131,40,48777,Mining and quarrying,1498
E07000131,4131,48777,Manufacturing,1499
E07000131,354,48777,"Electricity, gas, steam and air conditioning supply",1500
E07000131,280,48777,"Water supply; Sewerage, Waste management and Remediation activities",1501
E07000131,4388,48777,Construction,1502
E07000131,8416,48777,Wholesale and retail trade; repair of motor vehicles and motorcycles,1503
E07000131,2081,48777,Transport and storage,1504
E07000131,1697,48777,Accommodation and food service activities,1505
E07000131,1821,48777,Information and communication,1506
E07000131,1702,48777,Financial and insurance activities,1507
E07000131,701,48777,Real estate activities,1508
E07000131,3512,48777,"Professional, scientific and technical activities",1509
E07000131,2197,48777,Administrative and support service activities,1510
E07000131,2514,48777,Public administration and defence; compulsory social security,1511
E07000131,5639,48777,Education,1512
E07000131,5964,48777,Human health and social work activities,1513
E07000132,543,55883,"Agriculture, Forestry and fishing",1514
E07000132,112,55883,Mining and quarrying,1515
E07000132,6058,55883,Manufacturing,1516
E07000132,1247,55883,"Electricity, gas, steam and air conditioning supply",1517
E07000132,420,55883,"Water supply; Sewerage, Waste management and Remediation activities",1518
E07000132,5503,55883,Construction,1519
E07000132,9730,55883,Wholesale and retail trade; repair of motor vehicles and motorcycles,1520
E07000132,3476,55883,Transport and storage,1521
E07000132,2110,55883,Accommodation and food service activities,1522
E07000132,1689,55883,Information and communication,1523
E07000132,1459,55883,Financial and insurance activities,1524
E07000132,605,55883,Real estate activities,1525
E07000132,2870,55883,"Professional, scientific and technical activities",1526
E07000132,2428,55883,Administrative and support service activities,1527
E07000132,2746,55883,Public administration and defence; compulsory social security,1528
E07000132,5646,55883,Education,1529
E07000132,6832,55883,Human health and social work activities,1530
E07000133,774,25474,"Agriculture, Forestry and fishing",1531
E07000133,42,25474,Mining and quarrying,1532
E07000133,3307,25474,Manufacturing,1533
E07000133,133,25474,"Electricity, gas, steam and air conditioning supply",1534
E07000133,152,25474,"Water supply; Sewerage, Waste management and Remediation activities",1535
E07000133,2401,25474,Construction,1536
E07000133,3982,25474,Wholesale and retail trade; repair of motor vehicles and motorcycles,1537
E07000133,994,25474,Transport and storage,1538
E07000133,1088,25474,Accommodation and food service activities,1539
E07000133,714,25474,Information and communication,1540
E07000133,572,25474,Financial and insurance activities,1541
E07000133,323,25474,Real estate activities,1542
E07000133,1583,25474,"Professional, scientific and technical activities",1543
E07000133,1189,25474,Administrative and support service activities,1544
E07000133,1390,25474,Public administration and defence; compulsory social security,1545
E07000133,2539,25474,Education,1546
E07000133,3008,25474,Human health and social work activities,1547
E07000134,424,51953,"Agriculture, Forestry and fishing",1548
E07000134,354,51953,Mining and quarrying,1549
E07000134,6201,51953,Manufacturing,1550
E07000134,445,51953,"Electricity, gas, steam and air conditioning supply",1551
E07000134,410,51953,"Water supply; Sewerage, Waste management and Remediation activities",1552
E07000134,5623,51953,Construction,1553
E07000134,8782,51953,Wholesale and retail trade; repair of motor vehicles and motorcycles,1554
E07000134,3855,51953,Transport and storage,1555
E07000134,2089,51953,Accommodation and food service activities,1556
E07000134,1459,51953,Information and communication,1557
E07000134,900,51953,Financial and insurance activities,1558
E07000134,621,51953,Real estate activities,1559
E07000134,2751,51953,"Professional, scientific and technical activities",1560
E07000134,2653,51953,Administrative and support service activities,1561
E07000134,2410,51953,Public administration and defence; compulsory social security,1562
E07000134,5190,51953,Education,1563
E07000134,5715,51953,Human health and social work activities,1564
E07000135,38,25992,"Agriculture, Forestry and fishing",1565
E07000135,17,25992,Mining and quarrying,1566
E07000135,2387,25992,Manufacturing,1567
E07000135,303,25992,"Electricity, gas, steam and air conditioning supply",1568
E07000135,108,25992,"Water supply; Sewerage, Waste management and Remediation activities",1569
E07000135,1954,25992,Construction,1570
E07000135,4485,25992,Wholesale and retail trade; repair of motor vehicles and motorcycles,1571
E07000135,1115,25992,Transport and storage,1572
E07000135,897,25992,Accommodation and food service activities,1573
E07000135,769,25992,Information and communication,1574
E07000135,945,25992,Financial and insurance activities,1575
E07000135,368,25992,Real estate activities,1576
E07000135,1376,25992,"Professional, scientific and technical activities",1577
E07000135,1102,25992,Administrative and support service activities,1578
E07000135,1463,25992,Public administration and defence; compulsory social security,1579
E07000135,3321,25992,Education,1580
E07000135,4436,25992,Human health and social work activities,1581
E07000136,1764,33627,"Agriculture, Forestry and fishing",1582
E07000136,16,33627,Mining and quarrying,1583
E07000136,5376,33627,Manufacturing,1584
E07000136,90,33627,"Electricity, gas, steam and air conditioning supply",1585
E07000136,215,33627,"Water supply; Sewerage, Waste management and Remediation activities",1586
E07000136,2346,33627,Construction,1587
E07000136,6789,33627,Wholesale and retail trade; repair of motor vehicles and motorcycles,1588
E07000136,1790,33627,Transport and storage,1589
E07000136,1209,33627,Accommodation and food service activities,1590
E07000136,317,33627,Information and communication,1591
E07000136,295,33627,Financial and insurance activities,1592
E07000136,459,33627,Real estate activities,1593
E07000136,791,33627,"Professional, scientific and technical activities",1594
E07000136,2795,33627,Administrative and support service activities,1595
E07000136,1032,33627,Public administration and defence; compulsory social security,1596
E07000136,2138,33627,Education,1597
E07000136,5191,33627,Human health and social work activities,1598
E07000137,2753,55576,"Agriculture, Forestry and fishing",1599
E07000137,123,55576,Mining and quarrying,1600
E07000137,4355,55576,Manufacturing,1601
E07000137,253,55576,"Electricity, gas, steam and air conditioning supply",1602
E07000137,564,55576,"Water supply; Sewerage, Waste management and Remediation activities",1603
E07000137,4892,55576,Construction,1604
E07000137,9349,55576,Wholesale and retail trade; repair of motor vehicles and motorcycles,1605
E07000137,2158,55576,Transport and storage,1606
E07000137,4518,55576,Accommodation and food service activities,1607
E07000137,833,55576,Information and communication,1608
E07000137,437,55576,Financial and insurance activities,1609
E07000137,752,55576,Real estate activities,1610
E07000137,2059,55576,"Professional, scientific and technical activities",1611
E07000137,2824,55576,Administrative and support service activities,1612
E07000137,3711,55576,Public administration and defence; compulsory social security,1613
E07000137,4891,55576,Education,1614
E07000137,7982,55576,Human health and social work activities,1615
E07000138,361,46714,"Agriculture, Forestry and fishing",1616
E07000138,62,46714,Mining and quarrying,1617
E07000138,4355,46714,Manufacturing,1618
E07000138,305,46714,"Electricity, gas, steam and air conditioning supply",1619
E07000138,671,46714,"Water supply; Sewerage, Waste management and Remediation activities",1620
